"GeographyCode","QS211EW0001","QS211EW0002","QS211EW0003","QS211EW0004","QS211EW0005","QS211EW0006","QS211EW0007","QS211EW0008","QS211EW0009","QS211EW0010","QS211EW0011","QS211EW0012","QS211EW0013","QS211EW0014","QS211EW0015","QS211EW0016","QS211EW0017","QS211EW0018","QS211EW0019","QS211EW0020","QS211EW0021","QS211EW0022","QS211EW0023","QS211EW0024","QS211EW0025","QS211EW0026","QS211EW0027","QS211EW0028","QS211EW0029","QS211EW0030","QS211EW0031","QS211EW0032","QS211EW0033","QS211EW0034","QS211EW0035","QS211EW0036","QS211EW0037","QS211EW0038","QS211EW0039","QS211EW0040","QS211EW0041","QS211EW0042","QS211EW0043","QS211EW0044","QS211EW0045","QS211EW0046","QS211EW0047","QS211EW0048","QS211EW0049","QS211EW0050","QS211EW0051","QS211EW0052","QS211EW0053","QS211EW0054","QS211EW0055","QS211EW0056","QS211EW0057","QS211EW0058","QS211EW0059","QS211EW0060","QS211EW0061","QS211EW0062","QS211EW0063","QS211EW0064","QS211EW0065","QS211EW0066","QS211EW0067","QS211EW0068","QS211EW0069","QS211EW0070","QS211EW0071","QS211EW0072","QS211EW0073","QS211EW0074","QS211EW0075","QS211EW0076","QS211EW0077","QS211EW0078","QS211EW0079","QS211EW0080","QS211EW0081","QS211EW0082","QS211EW0083","QS211EW0084","QS211EW0085","QS211EW0086","QS211EW0087","QS211EW0088","QS211EW0089","QS211EW0090","QS211EW0091","QS211EW0092","QS211EW0093","QS211EW0094","QS211EW0095","QS211EW0096","QS211EW0097","QS211EW0098","QS211EW0099","QS211EW0100","QS211EW0101","QS211EW0102","QS211EW0103","QS211EW0104","QS211EW0105","QS211EW0106","QS211EW0107","QS211EW0108","QS211EW0109","QS211EW0110","QS211EW0111","QS211EW0112","QS211EW0113","QS211EW0114","QS211EW0115","QS211EW0116","QS211EW0117","QS211EW0118","QS211EW0119","QS211EW0120","QS211EW0121","QS211EW0122","QS211EW0123","QS211EW0124","QS211EW0125","QS211EW0126","QS211EW0127","QS211EW0128","QS211EW0129","QS211EW0130","QS211EW0131","QS211EW0132","QS211EW0133","QS211EW0134","QS211EW0135","QS211EW0136","QS211EW0137","QS211EW0138","QS211EW0139","QS211EW0140","QS211EW0141","QS211EW0142","QS211EW0143","QS211EW0144","QS211EW0145","QS211EW0146","QS211EW0147","QS211EW0148","QS211EW0149","QS211EW0150","QS211EW0151","QS211EW0152","QS211EW0153","QS211EW0154","QS211EW0155","QS211EW0156","QS211EW0157","QS211EW0158","QS211EW0159","QS211EW0160","QS211EW0161","QS211EW0162","QS211EW0163","QS211EW0164","QS211EW0165","QS211EW0166","QS211EW0167","QS211EW0168","QS211EW0169","QS211EW0170","QS211EW0171","QS211EW0172","QS211EW0173","QS211EW0174","QS211EW0175","QS211EW0176","QS211EW0177","QS211EW0178","QS211EW0179","QS211EW0180","QS211EW0181","QS211EW0182","QS211EW0183","QS211EW0184","QS211EW0185","QS211EW0186","QS211EW0187","QS211EW0188","QS211EW0189","QS211EW0190","QS211EW0191","QS211EW0192","QS211EW0193","QS211EW0194","QS211EW0195","QS211EW0196","QS211EW0197","QS211EW0198","QS211EW0199","QS211EW0200","QS211EW0201","QS211EW0202","QS211EW0203","QS211EW0204","QS211EW0205","QS211EW0206","QS211EW0207","QS211EW0208","QS211EW0209","QS211EW0210","QS211EW0211","QS211EW0212","QS211EW0213","QS211EW0214","QS211EW0215","QS211EW0216","QS211EW0217","QS211EW0218","QS211EW0219","QS211EW0220","QS211EW0221","QS211EW0222","QS211EW0223","QS211EW0224","QS211EW0225","QS211EW0226","QS211EW0227","QS211EW0228","QS211EW0229","QS211EW0230","QS211EW0231","QS211EW0232","QS211EW0233","QS211EW0234","QS211EW0235","QS211EW0236","QS211EW0237","QS211EW0238","QS211EW0239","QS211EW0240","QS211EW0241","QS211EW0242","QS211EW0243","QS211EW0244","QS211EW0245","QS211EW0246","QS211EW0247","QS211EW0248","QS211EW0249","QS211EW0250","QS211EW0251"
"E01004207",1416,479,21,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,2,7,0,19,0,8,0,0,0,0,0,0,0,0,2,0,0,1,0,8,18,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,37,20,509,49,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,3,1,0,8,1,33,44,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"E01004208",1976,647,35,0,0,0,0,0,23,5,0,3,0,0,0,0,3,2,0,0,0,29,0,15,0,0,1,24,0,0,0,0,6,0,0,0,0,0,0,0,12,10,0,87,0,10,0,2,0,0,0,0,0,7,1,0,0,0,0,34,21,15,30,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,16,79,24,564,78,0,0,0,0,0,0,1,0,0,7,3,0,0,8,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,2,5,0,0,15,7,40,11,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,6,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0,2,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,6
"E01004209",1366,240,17,0,0,0,0,0,1,6,0,1,0,0,0,0,1,0,0,3,1,19,0,1,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,15,0,3,0,0,4,0,0,0,0,1,3,0,0,0,0,19,4,7,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,11,4,801,13,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,36,28,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
"E01004211",1463,615,36,0,0,0,0,0,22,2,0,3,0,0,0,1,3,1,0,1,0,27,0,5,1,0,0,27,0,0,0,3,2,0,0,0,0,0,0,3,9,4,0,59,0,11,0,0,0,0,0,0,0,3,0,0,0,2,0,31,14,5,22,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17,10,12,329,20,1,0,0,0,0,0,1,0,0,1,3,3,0,11,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,36,26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,5,0,0,0,4,0,2,3
"E01004212",1780,439,32,0,0,0,0,0,30,11,1,2,0,0,0,0,28,1,0,4,0,25,0,19,0,0,0,31,0,0,0,0,5,0,0,1,0,0,0,0,11,14,0,77,0,15,0,0,1,1,0,0,0,4,0,0,0,0,0,31,12,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,33,26,539,128,0,0,1,0,0,0,0,2,0,0,2,1,0,4,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,8,2,0,3,0,0,9,1,53,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,0,2,21,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,2,5
"E01004214",1669,554,12,1,0,0,0,0,1,19,1,1,0,0,3,0,2,0,0,1,0,30,0,5,0,2,0,10,0,0,0,0,1,0,2,0,0,0,0,0,0,7,0,17,0,14,0,0,0,0,0,0,0,7,1,0,1,0,0,23,38,24,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,10,548,45,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,106,53,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"E01004215",2756,814,35,0,1,0,0,0,27,7,0,3,0,0,0,8,11,3,0,1,0,53,0,10,0,0,1,34,0,0,0,0,15,0,1,0,0,0,0,3,21,48,0,85,0,31,0,1,0,0,0,0,0,4,1,1,0,0,0,77,54,19,37,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,13,129,28,521,234,4,0,0,0,0,0,0,0,0,7,1,6,0,14,0,2,0,0,8,0,3,0,0,0,0,0,1,0,0,6,0,1,5,0,0,24,15,164,42,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,5,0,10,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,9
"E01004216",1619,640,23,0,0,0,0,0,17,16,0,2,0,0,0,0,5,2,0,0,0,33,0,8,3,1,2,20,0,0,2,0,4,0,1,0,0,0,0,0,9,36,0,53,0,33,0,0,0,0,0,0,0,9,0,0,0,3,0,46,15,12,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17,140,14,152,139,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,2,1,1,0,0,0,0,0,0,0,0,3,0,0,1,2,0,16,10,31,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
"E01004217",1745,822,30,0,0,0,0,0,14,16,0,7,0,0,0,0,10,0,0,3,0,43,0,2,0,2,0,7,0,0,0,0,0,0,1,0,0,0,0,0,4,27,0,45,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,29,23,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,6,70,10,307,81,0,1,1,0,0,0,0,0,0,0,1,2,0,5,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,8,6,40,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"E01004218",1750,766,17,0,0,0,0,1,25,32,0,0,0,0,0,3,11,4,0,0,0,40,0,15,1,0,1,12,0,0,0,0,1,0,0,0,0,0,0,1,6,40,0,78,0,40,0,1,0,0,0,0,0,5,0,1,0,3,0,31,4,16,42,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,82,25,152,89,1,1,0,2,0,0,0,0,0,1,2,2,1,4,0,5,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,15,7,29,30,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,6,4,0,0,0,0,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,1
"E01004219",2294,354,24,1,0,0,0,1,4,23,0,1,0,0,0,0,11,0,0,2,0,38,0,10,0,1,0,20,0,0,0,0,7,0,0,0,0,0,0,4,7,19,0,37,0,33,0,1,0,0,0,0,0,5,2,0,1,1,0,34,22,10,25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,23,892,150,6,0,6,1,0,0,1,0,0,11,0,0,0,1,0,12,0,0,2,2,6,0,0,0,0,0,0,0,0,4,3,0,1,0,0,17,5,156,75,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,33,4,0,8,28,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,4,0,4,0,0,0,1,0,0,0,3
"E01004221",1881,730,45,0,0,0,0,0,25,9,0,5,0,0,0,0,17,0,0,0,0,37,0,8,0,4,0,19,0,0,0,0,5,0,1,0,0,0,0,0,8,34,0,62,0,31,0,3,0,0,0,0,0,9,0,0,0,0,0,35,13,3,24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,79,19,367,75,0,0,0,0,0,0,3,0,0,3,4,4,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,9,54,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
"E01004222",2480,1162,32,0,0,1,0,0,9,7,0,2,0,0,0,1,1,0,0,1,0,12,0,3,2,0,0,9,0,0,0,3,8,0,0,0,0,0,0,1,8,6,0,35,0,9,1,0,0,0,0,0,0,5,5,0,0,0,0,24,47,14,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,1,0,1,25,24,14,524,21,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,1,1,2,0,0,0,0,0,0,0,0,5,1,0,0,1,0,18,3,134,118,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,0,21,23,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,6,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,6
"E01004223",2079,1000,40,0,0,4,0,0,13,9,0,4,0,0,0,0,6,0,0,2,0,33,0,2,4,0,0,16,0,0,1,0,0,0,1,0,0,0,0,1,13,11,0,37,0,14,0,0,0,0,1,0,0,3,5,0,0,0,0,19,48,15,19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,23,5,356,15,0,0,0,0,0,1,0,3,0,3,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3,0,0,3,118,121,0,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3,0,0,1
"E01004224",2000,841,50,7,0,0,0,0,8,9,0,0,0,0,0,1,8,0,0,0,0,21,0,9,1,0,0,23,0,0,0,0,5,0,0,0,0,0,0,0,9,20,0,43,0,9,0,0,0,0,0,0,0,16,0,0,0,0,0,26,41,14,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,21,26,14,446,37,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,3,6,67,85,0,0,16,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,4
"E01004225",2178,1285,51,1,0,0,0,0,26,10,0,6,0,0,0,0,5,0,0,5,0,33,0,7,1,0,1,31,0,0,0,0,10,0,0,0,0,0,0,0,14,14,0,90,0,20,0,0,2,0,0,0,0,3,0,0,0,2,0,28,25,13,42,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,20,58,12,135,36,0,0,0,0,0,1,0,0,0,7,0,5,0,10,0,4,1,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,8,3,44,36,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,3,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"E01004226",1738,714,20,0,0,0,0,0,9,9,0,4,0,0,0,1,7,0,0,0,0,18,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,38,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,13,35,13,9,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,26,7,473,12,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,5,6,76,83,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,5,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3
"E01004228",1857,1179,51,0,0,0,0,1,19,3,0,3,0,0,1,0,5,0,0,0,0,34,0,5,2,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,14,8,0,42,0,13,0,1,0,0,0,0,0,3,2,0,0,1,0,22,33,6,29,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,0,13,35,10,126,24,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,4,21,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,4
"E01004229",1484,554,23,0,0,0,0,0,7,1,0,3,0,0,0,0,4,0,0,0,0,13,0,2,1,0,0,14,0,0,0,0,1,0,0,0,0,0,0,1,3,6,0,31,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,12,24,10,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,17,10,501,34,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,2,33,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,9,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"E01004230",2101,941,45,2,0,1,0,0,16,4,0,1,0,0,0,0,2,0,0,1,0,37,0,8,1,0,0,20,0,0,0,1,0,0,0,0,0,0,0,2,10,7,0,43,0,29,0,0,0,0,0,0,0,4,1,0,0,1,0,38,31,15,24,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,39,6,441,32,0,0,8,0,0,0,3,0,0,12,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,5,74,86,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,5,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2
"E01004231",1793,490,16,1,0,1,0,0,9,8,0,0,0,0,0,0,2,0,0,2,0,15,0,5,0,1,0,8,0,0,0,2,2,0,0,1,0,0,0,0,1,24,0,26,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,24,43,11,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,33,38,20,680,57,0,0,0,4,0,0,3,0,0,9,5,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,4,64,49,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,11,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,2,1,0,0,0,0,0,0,0,23,0,0,0,0,2,0,0,3
"E01004232",1665,929,43,1,0,0,0,0,17,5,0,1,0,0,0,0,4,0,0,1,0,25,0,3,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,12,9,0,52,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,31,20,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,43,11,245,37,0,0,1,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,2,1,2,6,0,0,1,0,32,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"E01004233",1821,701,29,8,0,1,1,0,7,4,0,2,0,0,0,0,3,0,0,0,0,20,0,3,3,0,1,10,0,0,0,0,3,0,0,0,0,0,0,0,5,4,0,30,0,8,0,1,0,0,0,0,0,6,0,0,0,0,0,32,26,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,31,10,572,15,0,0,5,0,0,0,2,0,0,6,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,5,86,54,0,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,12
